blockNumber,transactionIndex,address,transactionHash,logIndex,event_ilk,event_urn,event_ink,event_art,event_due,event_clip,event_id,timestamp,from
14743796,24,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x7db5f3e8f1a298f3b6df0678e9347a6ba2790ad1e62e20201a0daa64877621f5,84,0x52454e4254432d41000000000000000000000000000000000000000000000000,0xeE4a096f728912a7bc06d1CE99613747bCf9DB39,1.19399416,22407.803180180923,23526937679232418854698088405955.020078302185363996,0x834719BEa8da68c46484E001143bDDe29370a6A3,1.1e-17,1652119201,0x521752D41A21d027d09EbB0654E9541E3118439E
14744064,12,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xc8b17a8e090e4d4869295026a1affcfd126e2b060d6c62fe7a4b9dc7ba22661b,28,0x574254432d410000000000000000000000000000000000000000000000000000,0xd6302831B4930C2A80A693f8E024Af61F7A91B58,3,62089.20757791358,66081917576284197807512537976166.344021467545809324,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.61e-16,1652122810,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
14744064,12,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xc8b17a8e090e4d4869295026a1affcfd126e2b060d6c62fe7a4b9dc7ba22661b,33,0x574254432d410000000000000000000000000000000000000000000000000000,0x79B52945DF76994282014cBE7f0340C751483f97,0.85932835,17569.783053591094,18699625923291851733810767401916.890995176266756332,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.62e-16,1652122810,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
14744326,13,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xf9cdf28e50f542e14388f5cc5e4eb5900e1a623751282772a6b7b3f43072d00d,64,0x4554482d43000000000000000000000000000000000000000000000000000000,0xb4009dEf54b37202C21B1B36CBFa56F57371A78B,3.6657856771683006,4942.866111730824,5008855725496856282006215381844.242981340013578132,0xc2b12567523e3f3CBd9931492b91fe65b240bc47,1.02e-16,1652126403,0x521752D41A21d027d09EbB0654E9541E3118439E
14744326,13,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xf9cdf28e50f542e14388f5cc5e4eb5900e1a623751282772a6b7b3f43072d00d,71,0x5946492d41000000000000000000000000000000000000000000000000000000,0xF072b7e3Ae3b8390FC9CC0C6145C69D642e34aD4,1.2969626709306437,9986.617457045988,10451869818541399097943304563391.856548785429719984,0x9daCc11dcD0aa13386D295eAeeBBd38130897E6f,2.1e-17,1652126403,0x521752D41A21d027d09EbB0654E9541E3118439E
14744326,13,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xf9cdf28e50f542e14388f5cc5e4eb5900e1a623751282772a6b7b3f43072d00d,78,0x4554482d41000000000000000000000000000000000000000000000000000000,0x441990eD766B761aEB75489F1fE8157c7a3E57B2,9.57054,14152.761081205015,15143019685832910949158624505078.656713663025541968,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,4.42e-16,1652126403,0x521752D41A21d027d09EbB0654E9541E3118439E
14744326,13,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xf9cdf28e50f542e14388f5cc5e4eb5900e1a623751282772a6b7b3f43072d00d,83,0x4554482d41000000000000000000000000000000000000000000000000000000,0xA22B2C220D294373804761063C0803B2C799279D,44,66031.46812700263,70651642883984378528481845098558.56497348335324972,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,4.43e-16,1652126403,0x521752D41A21d027d09EbB0654E9541E3118439E
14744326,13,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xf9cdf28e50f542e14388f5cc5e4eb5900e1a623751282772a6b7b3f43072d00d,88,0x4554482d41000000000000000000000000000000000000000000000000000000,0x5F82eCDD17ACC1BaEA9277063F239d367b1678c2,15.045545937493795,22233.49694853063,23789158881769167848755051257924.426503456896640888,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,4.44e-16,1652126403,0x521752D41A21d027d09EbB0654E9541E3118439E
14744326,13,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xf9cdf28e50f542e14388f5cc5e4eb5900e1a623751282772a6b7b3f43072d00d,93,0x4554482d41000000000000000000000000000000000000000000000000000000,0x362058E52B4e1B632b7B4DC5137c5ACaef806e2d,50.46,74241.38712108361,79436004057972097462741666024292.6855961187740182,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,4.45e-16,1652126403,0x521752D41A21d027d09EbB0654E9541E3118439E
14744326,13,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xf9cdf28e50f542e14388f5cc5e4eb5900e1a623751282772a6b7b3f43072d00d,100,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0xc91B6Afe8E1D3C28beCA17346CD6262e06CA4eb0,9550.869,47723.47572629623,49614208348293072423405723906067.714101307591814448,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,8.8e-17,1652126403,0x521752D41A21d027d09EbB0654E9541E3118439E
14744326,13,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xf9cdf28e50f542e14388f5cc5e4eb5900e1a623751282772a6b7b3f43072d00d,105,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0xDF8D0C98Ca0Dd5c8cd0dbeA03D5B2dE111bCA75f,2274.893515,11677.456303180017,12140099629935853480527674985622.088836255861430736,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,8.9e-17,1652126403,0x521752D41A21d027d09EbB0654E9541E3118439E
14744326,13,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xf9cdf28e50f542e14388f5cc5e4eb5900e1a623751282772a6b7b3f43072d00d,112,0x4554482d42000000000000000000000000000000000000000000000000000000,0xa8016dD2d416B76ddA7443Eb778d21DCc96f00DC,23.199310217557056,37723.974888161894,41461837497501865782629279385974.689747661830719437,0x71eb894330e8a4b96b8d6056962e7F116F50e06F,3.8e-17,1652126403,0x521752D41A21d027d09EbB0654E9541E3118439E
14744326,13,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xf9cdf28e50f542e14388f5cc5e4eb5900e1a623751282772a6b7b3f43072d00d,119,0x574254432d410000000000000000000000000000000000000000000000000000,0xeb4a512d4E388EE26b8342d3b72166F15F013Fd1,0.71772898,14330.653153083304,15252230423880380194433305504299.447283681635778122,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.63e-16,1652126403,0x521752D41A21d027d09EbB0654E9541E3118439E
14745618,0,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x22c217e0efeab5b3fcaeecaef04fb3b18dba6209dddc4b0ef5e37760d6671409,12,0x4554482d41000000000000000000000000000000000000000000000000000000,0xe4Ff4ae4c5421DFCd395CBbF4D6fe9a31812D25b,178.2,259307.2205139168,277454031087228146071028150137213.170363650251349588,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,4.46e-16,1652144408,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
14745618,0,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x22c217e0efeab5b3fcaeecaef04fb3b18dba6209dddc4b0ef5e37760d6671409,17,0x4554482d41000000000000000000000000000000000000000000000000000000,0x3fAd6B951bc51Da7C1214deE4Fec21a8801AA862,26.756383377050323,38764.39089413087,41477196411661124213685818123399.342848573356593506,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,4.47e-16,1652144408,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
14745618,0,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x22c217e0efeab5b3fcaeecaef04fb3b18dba6209dddc4b0ef5e37760d6671409,24,0x574254432d410000000000000000000000000000000000000000000000000000,0x5E05D25E46fCfB71Ba25033f9e81953977eDfDeA,3.8975,77568.20497079103,82556807912732826803530017656232.146933268735573639,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.64e-16,1652144408,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
14745618,0,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x22c217e0efeab5b3fcaeecaef04fb3b18dba6209dddc4b0ef5e37760d6671409,31,0x5946492d41000000000000000000000000000000000000000000000000000000,0x30D493c33AF972F46afA61269dF4c49bc979EAC6,0.1,741.2842692967491,775818911112470544412422501290.107599811051722128,0x9daCc11dcD0aa13386D295eAeeBBd38130897E6f,2.2e-17,1652144408,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
14745895,0,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xba64671adcee5df16c5397cf99313ec2e095651bb55c2de9ee059205dd4e0189,8,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0x5C1a3522E0624BF1C3d57952F9E75D1C42C39937,3000,14504.6108878765,15079261844407050589592758855639.427672314499517744,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,9e-17,1652148011,0x521752D41A21d027d09EbB0654E9541E3118439E
14745895,0,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xba64671adcee5df16c5397cf99313ec2e095651bb55c2de9ee059205dd4e0189,13,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0x8a33f5aC383545f8370778A46059253A741CBf53,415.169,1988.9968804996404,2067797957533064518393651874013.846686722590627984,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,9.1e-17,1652148011,0x521752D41A21d027d09EbB0654E9541E3118439E
14753685,8,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xb84c02357fd585be20af718fef773b6c73ab4a745e4d5139d54b50c70dfba386,32,0x4d414e412d410000000000000000000000000000000000000000000000000000,0xc757a6C9fF2B84603B9e098b3c2f220F08fB8F00,20000.776851213566,10870.873124397816,12032241097014250518136921855467.387309201621970155,0xF5C8176E1eB0915359E46DEd16E52C071Bb435c0,7e-18,1652256028,0x521752D41A21d027d09EbB0654E9541E3118439E
14755244,9,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x0658a5cf0fa00e396cfd16a2bbdaa17f646c3f1242ef52c2f9e0c502106b0be5,40,0x4554482d41000000000000000000000000000000000000000000000000000000,0xC3FCaeB9D5208A3B3a4fBB15e07A3f3D4A9CfE88,83.19086526225139,117567.48170858064,125807019541262000754330790270135.966838995143042282,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,4.48e-16,1652277600,0x521752D41A21d027d09EbB0654E9541E3118439E
14755244,9,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x0658a5cf0fa00e396cfd16a2bbdaa17f646c3f1242ef52c2f9e0c502106b0be5,45,0x4554482d41000000000000000000000000000000000000000000000000000000,0xfDBB57DE5D7D6913425d0bfA4Fd795DfF4CdD1c7,1969.5483117811007,2852351.727852338,3052254452927362580289257288567343.043471254545966061,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,4.49e-16,1652277600,0x521752D41A21d027d09EbB0654E9541E3118439E
14755244,9,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x0658a5cf0fa00e396cfd16a2bbdaa17f646c3f1242ef52c2f9e0c502106b0be5,52,0x574254432d410000000000000000000000000000000000000000000000000000,0xa43bdF615d1A7C6E588eb7FA0F72524f2E1dc10f,7.25520071,139081.5194278489,148048313483780236071861852862542.6372030853236466,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.65e-16,1652277600,0x521752D41A21d027d09EbB0654E9541E3118439E
14755244,9,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x0658a5cf0fa00e396cfd16a2bbdaa17f646c3f1242ef52c2f9e0c502106b0be5,57,0x574254432d410000000000000000000000000000000000000000000000000000,0x42485956a7cE8DB34C88c0921B41645fC5299c1F,5.76249402,113349.34769338238,120657150062251267169646005515469.022364867561484968,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.66e-16,1652277600,0x521752D41A21d027d09EbB0654E9541E3118439E
14755244,9,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x0658a5cf0fa00e396cfd16a2bbdaa17f646c3f1242ef52c2f9e0c502106b0be5,64,0x4554482d42000000000000000000000000000000000000000000000000000000,0x2e8981C50b6125BabAE64f8af17BF48C8D5403E8,158.76294353964707,249367.14629472082,274126895314951809272938125166846.807264471559545232,0x71eb894330e8a4b96b8d6056962e7F116F50e06F,3.9e-17,1652277600,0x521752D41A21d027d09EbB0654E9541E3118439E
14755244,9,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x0658a5cf0fa00e396cfd16a2bbdaa17f646c3f1242ef52c2f9e0c502106b0be5,71,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0x953D2A384227a0289Ccb3DAbBDeeDA998357e683,33478.87828541601,153738.7150682107,159853289957878347163373272978996.25270103022292768,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,9.2e-17,1652277600,0x521752D41A21d027d09EbB0654E9541E3118439E
14755244,9,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x0658a5cf0fa00e396cfd16a2bbdaa17f646c3f1242ef52c2f9e0c502106b0be5,76,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0x67b6258ca1158614dC8b9C38e38902D3967ac7D9,98491.5897850469,458903.9828081453,477155746970491675025698537503652.38542975310146546,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,9.3e-17,1652277600,0x521752D41A21d027d09EbB0654E9541E3118439E
14755244,9,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x0658a5cf0fa00e396cfd16a2bbdaa17f646c3f1242ef52c2f9e0c502106b0be5,81,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0x1f21DBb59D86d029EED4830CD6e999B4c4C187b0,21702.087834636233,101467.90311546002,105503536509571240414548782192020.05573405433744558,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,9.4e-17,1652277600,0x521752D41A21d027d09EbB0654E9541E3118439E
14755244,9,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x0658a5cf0fa00e396cfd16a2bbdaa17f646c3f1242ef52c2f9e0c502106b0be5,86,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0x3c748172617926d0D84Fa88512307ed44b989d35,96638.88366719888,450271.62934213836,468180063122683683260487197955966.10886170263075548,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,9.5e-17,1652277600,0x521752D41A21d027d09EbB0654E9541E3118439E
14755244,28,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x64218653e1459c9b2d5ce29642ba7de57c21890485436e100006a8e8105f58fc,114,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0xDEAf6618981F8E66f5191A8F2F21C48124c63661,6901.117877682946,32107.90122109708,33384913107656316970486591182725.85438938267116892,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,9.6e-17,1652277600,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
14755244,28,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x64218653e1459c9b2d5ce29642ba7de57c21890485436e100006a8e8105f58fc,119,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0x90Ab64d140b00e3e5817a39aE35A333757c676bB,3329.359817599309,15288.788829595336,15896862366761283947033650465040.48454860194012034,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,9.7e-17,1652277600,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
14755244,28,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x64218653e1459c9b2d5ce29642ba7de57c21890485436e100006a8e8105f58fc,124,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0x96772299790bA3A9B6367d34bcF3e46654D1B2b3,175,799.4976242263032,831295653078528954519725798098.01177644515957624,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,9.8e-17,1652277600,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
14755244,28,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x64218653e1459c9b2d5ce29642ba7de57c21890485436e100006a8e8105f58fc,133,0x574254432d410000000000000000000000000000000000000000000000000000,0x145AC789a54d2ACAbB5d850b03E7656F3CBB752d,3.00043979,57959.37611185253,61696103977231206400528710695851.692220609566299736,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.67e-16,1652277600,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
14755244,28,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x64218653e1459c9b2d5ce29642ba7de57c21890485436e100006a8e8105f58fc,138,0x574254432d410000000000000000000000000000000000000000000000000000,0x8eCeD75976E720aB57280f9ea66f0CaBf5065C1f,2.1217933,41351.44776424254,44017437591948728737213429306537.427388499036818544,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.68e-16,1652277600,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
14755244,28,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x64218653e1459c9b2d5ce29642ba7de57c21890485436e100006a8e8105f58fc,143,0x574254432d410000000000000000000000000000000000000000000000000000,0x4fAF9E43874Af16544AcF098341C99020e95584b,1.18623985,23139.62124943411,24631467320209652004303416820152.61563103972515964,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.69e-16,1652277600,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
14755244,28,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x64218653e1459c9b2d5ce29642ba7de57c21890485436e100006a8e8105f58fc,148,0x574254432d410000000000000000000000000000000000000000000000000000,0xFD44c0541D7122b90eD849D17191ce6121444770,0.99519145,19464.38714765044,20719285366305872758648638829019.09014728660836512,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.7e-16,1652277600,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
14755244,28,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x64218653e1459c9b2d5ce29642ba7de57c21890485436e100006a8e8105f58fc,153,0x574254432d410000000000000000000000000000000000000000000000000000,0xcE1A8a4690AFB514B209aB3B0185289f3e3d8E04,1,19237.584061962792,20477859945681297276383483821604.192967940935464856,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.71e-16,1652277600,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
14755244,28,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x64218653e1459c9b2d5ce29642ba7de57c21890485436e100006a8e8105f58fc,160,0x4554482d43000000000000000000000000000000000000000000000000000000,0x3D3EE254E130a6ecc08A526bf36FA522B43292aD,74.87203840276149,97143.86293844128,98442947539807414317644523196344.219336842825566096,0xc2b12567523e3f3CBd9931492b91fe65b240bc47,1.03e-16,1652277600,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
14755244,28,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x64218653e1459c9b2d5ce29642ba7de57c21890485436e100006a8e8105f58fc,165,0x4554482d43000000000000000000000000000000000000000000000000000000,0x47AfEdB371fb4AB97f0024c8f06Ae33869FccA45,15,20160.932449994903,20430540391276464697346919604685.29350174697043696,0xc2b12567523e3f3CBd9931492b91fe65b240bc47,1.04e-16,1652277600,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
14755463,23,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xa4cb2a9cdf8876afb14824bd9eb4d959af360a1e38da46c9704e78ee092d422e,38,0x574254432d410000000000000000000000000000000000000000000000000000,0x602Cc9Fe0e1AE9e2c22a47634022103Fe5AA2703,4.99975,95600.12617290393,101763609622322126307959856849318.524353465974452568,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.72e-16,1652280610,0xB8bBf36ba36fc78F3F137C514Af33709fFFBa604
14755464,49,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x0e012ed3f29b4d79ff9dfb0b3fa4fd956171e8a12461f048727c68ea00a72c92,79,0x574254432d410000000000000000000000000000000000000000000000000000,0x67132013C2De8801F4bcfCaD2c3D90b0F083d403,4.98153118,95520.46918441894,101678817028374955225691062823766.084007839324035152,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.73e-16,1652280620,0xB8bBf36ba36fc78F3F137C514Af33709fFFBa604
14755466,65,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x50181cf1196ae566d8361616ae17e49501365e4374a863d1ff7b0f7a3d730658,77,0x574254432d410000000000000000000000000000000000000000000000000000,0x1F0D1A224413d374Ea1f940eF19802e986550046,3.7289602,71358.88527586151,75959499584374456397019559206029.359318194026328104,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.74e-16,1652280632,0xB8bBf36ba36fc78F3F137C514Af33709fFFBa604
14755467,113,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x0b5d737bbc553347eb547cbf77bf1d8f1221accf82e1e631876b136accf806d2,183,0x574254432d410000000000000000000000000000000000000000000000000000,0xE1d4A80E7c857B17AfBA36f9D8059E7938cB2bBb,3.00776498,57600.253347074395,61313828029443499963637433847057.385158716412457296,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.75e-16,1652280643,0xB8bBf36ba36fc78F3F137C514Af33709fFFBa604
14755468,109,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x1602cd6fdfe9c1463d494453348c70b4a94a3c0cf8bc17db67d768ee6cf2bc93,157,0x4554482d42000000000000000000000000000000000000000000000000000000,0x27a984Ce07a7bcf8CBf182A30Ce574E9c4042670,30.576345193046073,47447.118060427136,52158158597904371778346307295657.59996633943302024,0x71eb894330e8a4b96b8d6056962e7F116F50e06F,4e-17,1652280663,0xB8bBf36ba36fc78F3F137C514Af33709fFFBa604
14755469,45,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xf0a0a6522e8ef151305e2646f981df15930d988bb5e7047c3d26746a309df547,70,0x4554482d41000000000000000000000000000000000000000000000000000000,0x9B10BfAD8C7F4B1cF2c5eb71F004DDCaD91F6459,15,21251.44973695442,22740870589085974483559060060354.03120876925137229,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,4.5e-16,1652280691,0xB8bBf36ba36fc78F3F137C514Af33709fFFBa604
14755470,18,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x6a148fb9ec40e48c7872bdcf42f0cc605a3e4ebdfa81757042d41514bf9bb0cc,127,0x52454e4254432d41000000000000000000000000000000000000000000000000,0x9f1dEA1a61264694ccC76a3E10A6DB461199Fe40,0.56808957,9668.48741898688,10155794946879952465472199897888.731937427634459886,0x834719BEa8da68c46484E001143bDDe29370a6A3,1.2e-17,1652280715,0x883aF66C4e5395AE98B3D3cEF3BE9F306c5b0949
14755470,18,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x6a148fb9ec40e48c7872bdcf42f0cc605a3e4ebdfa81757042d41514bf9bb0cc,132,0x574254432d430000000000000000000000000000000000000000000000000000,0xEE536564DdcAA8A3B829e10632A6cdC0daBdB84f,0.44694943,7521.175200513837,7556947437614249896612320558501.333019283112707139,0x39F29773Dcb94A32529d0612C6706C49622161D1,6e-18,1652280715,0x883aF66C4e5395AE98B3D3cEF3BE9F306c5b0949
14755470,18,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x6a148fb9ec40e48c7872bdcf42f0cc605a3e4ebdfa81757042d41514bf9bb0cc,137,0x4c494e4b2d410000000000000000000000000000000000000000000000000000,0xDe6CAC676855c160E0F6C5085f88651683fEDfbc,228.852231,1018.4965003176807,1059004664596884985097472649785.435627535853034,0x832Dd5f17B30078a5E46Fdb8130A68cBc4a74dC0,9.9e-17,1652280715,0x883aF66C4e5395AE98B3D3cEF3BE9F306c5b0949
14755470,108,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x69323b6b6c08f00d70e026cb389314847f57b7a2ccf8e95f9c7d4a512f6df173,407,0x5753544554482d41000000000000000000000000000000000000000000000000,0xfDF7e4Fc4E594be38bA5942Efd200Ab20cF6e7E6,10.578506276509168,15153.03121180306,15407628253035820150326597186720.037822315247227083,0x49A33A28C4C7D9576ab28898F4C9ac7e52EA457A,1.1e-17,1652280715,0xB8bBf36ba36fc78F3F137C514Af33709fFFBa604
14756604,11,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x458bc7b59e43d28baf0af9f2875c4114f186347f3fcf58607e1fd9814f40b8c6,103,0x4554482d43000000000000000000000000000000000000000000000000000000,0xd14fF8518c695B6a0D84E7872E3FB35BFDECc279,42.27122246641548,54315.960218985805,55042562643278086410268719175809.924684202894363632,0xc2b12567523e3f3CBd9931492b91fe65b240bc47,1.05e-16,1652295605,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
14756604,11,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x458bc7b59e43d28baf0af9f2875c4114f186347f3fcf58607e1fd9814f40b8c6,110,0x4554482d42000000000000000000000000000000000000000000000000000000,0x77244DFBeEa7796f7dB98Bde95cd30487d99781F,24.287010390543333,37037.538671251496,40715855778446687856270702635265.607781923699960837,0x71eb894330e8a4b96b8d6056962e7F116F50e06F,4.1e-17,1652295605,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
14756604,11,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0x458bc7b59e43d28baf0af9f2875c4114f186347f3fcf58607e1fd9814f40b8c6,117,0x4554482d41000000000000000000000000000000000000000000000000000000,0x826294C10D2De8207Ca1b52b26aF801eB7C20381,19.904200168147938,27955.60834195507,29915185610094455746110943754013.865633135968981906,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,4.51e-16,1652295605,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
14757118,59,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xa5dfacafd4bdd4422837e355a8aa431dea40540ae305cea0706ba0d898fee52c,81,0x4554482d43000000000000000000000000000000000000000000000000000000,0x72348b59410983Fc3CE73db4961e994b8e5c80a9,103.70916674019963,128709.56073514276,130431485510354770990474768866125.646609963577845328,0xc2b12567523e3f3CBd9931492b91fe65b240bc47,1.06e-16,1652302877,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
14757118,59,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xa5dfacafd4bdd4422837e355a8aa431dea40540ae305cea0706ba0d898fee52c,86,0x4554482d43000000000000000000000000000000000000000000000000000000,0x6A8C3503e72118ECf57a97782d82aa54c76FD584,4,4948.9002176463455,5015108460811381619050417890105.071907918836605989,0xc2b12567523e3f3CBd9931492b91fe65b240bc47,1.07e-16,1652302877,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
14757118,59,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xa5dfacafd4bdd4422837e355a8aa431dea40540ae305cea0706ba0d898fee52c,93,0x574254432d410000000000000000000000000000000000000000000000000000,0x4538dDf96c44aB6b20CF534ed74EdEf947f3C40B,3.71094408,70571.98639000188,75123744879980204552484208051610.604371039936315358,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.76e-16,1652302877,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
14757118,59,0x135954d155898D42C90D2a57824C690e0c7BEf1B,0xa5dfacafd4bdd4422837e355a8aa431dea40540ae305cea0706ba0d898fee52c,98,0x574254432d410000000000000000000000000000000000000000000000000000,0x0C1d2B4Af32B2D8bFB1644AF869A9BE3B99A5dd8,0.5047,9607.1201072398,10226761026381697789928548760377.139258033099716181,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,1.77e-16,1652302877,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
