event_ilk,event_symb,blockNumber,transactionIndex,address,transactionHash,logIndex,event_id,event_top,event_tab,event_lot,event_usr,event_kpr,event_coin,timestamp,from
0x4554482d43000000000000000000000000000000000000000000000000000000,WETH,14987319,13,0xc2b12567523e3f3CBd9931492b91fe65b240bc47,0xc75ab155b066ba029a397ac0285f5995187f10914889352d922a877d35d85057,100,2.18e-16,1074156000000,7849218963332436806998858767902.325903245215769736,13.046110335793019,0x1644d442b07D973d65CCEbf151ff20299a8F0237,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,307849218963332436806998858767.902325903245215769,1655589634,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x4554482d43000000000000000000000000000000000000000000000000000000,WETH,15042474,15,0xc2b12567523e3f3CBd9931492b91fe65b240bc47,0xfc4c907b660e2742b5ba164885a1383526734efcc24e9519c5a39f5b325d284a,94,2.19e-16,1368264000000,7696872149770137412710453973609.906014395094634905,10,0x8a6c0F8346DFCAD95Af30E43Ebf325ef6c930eaC,0x521752D41A21d027d09EbB0654E9541E3118439E,307696872149770137412710453973.609906014395094634,1656464405,0x521752D41A21d027d09EbB0654E9541E3118439E
0x4554482d43000000000000000000000000000000000000000000000000000000,WETH,15371424,3,0xc2b12567523e3f3CBd9931492b91fe65b240bc47,0x5c47c3e336e7bc1b668a13702fa59e3ddef86d64a3cab44af5efeef61218bce4,16,2.2e-16,2029320000000,454866828434919262776275960262149.969843000387276658,394.87085524865347,0x5B2f8AA76EA86Ed4867Ad03bA2F545Df5B05aAa8,0x521752D41A21d027d09EbB0654E9541E3118439E,754866828434919262776275960262.149969843000387276,1660914003,0x521752D41A21d027d09EbB0654E9541E3118439E
0x4554482d43000000000000000000000000000000000000000000000000000000,WETH,15371424,3,0xc2b12567523e3f3CBd9931492b91fe65b240bc47,0x5c47c3e336e7bc1b668a13702fa59e3ddef86d64a3cab44af5efeef61218bce4,21,2.21e-16,2029320000000,25528503499367980387855261275635.762556792617260084,22.512215718589367,0xedee5EE40902277f11b068E25d672CC4478e0EE1,0x521752D41A21d027d09EbB0654E9541E3118439E,325528503499367980387855261275.63576255679261726,1660914003,0x521752D41A21d027d09EbB0654E9541E3118439E
0x4554482d43000000000000000000000000000000000000000000000000000000,WETH,15545742,1,0xc2b12567523e3f3CBd9931492b91fe65b240bc47,0x0a22d6f3e26f954e68ddebc0a32331f0f8474e52ea11c7c91dbc78f2196185bc,13,2.22e-16,1751880000000,14809585818793109163153298556611.528812684403310068,15.21292144364592,0x45FFB3dfdB73AE74068F9044a7acAc5656191376,0x521752D41A21d027d09EbB0654E9541E3118439E,314809585818793109163153298556.61152881268440331,1663326011,0x521752D41A21d027d09EbB0654E9541E3118439E
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,12464989,170,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x693e5b534d37184a39626a3eaa9b35078dd731366d627d502daa6577df7b02a1,161,1e-18,1110670265.64,60449096883101397384181827079305.74044222725807344,92625.40265046,0x8A4AFc66DE266C38ed0637165C373a0780052F29,0x11b1F2b752A8b674216C07fecb783F64F0cb19e7,60449096883101397384181827079.305740442227258073,1621429562,0x11b1F2b752A8b674216C07fecb783F64F0cb19e7
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,12465537,116,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xff0a3469adb20256041cc5a6286a936b970f50fad24f87bc909c556f9a4e6305,182,2e-18,945795500,63571395263759669611420311024876.960689758512324984,100000.16405651202,0xE4EC21ab2A33C66bB58cDbA19a3C80e0a9596B01,0x11b1F2b752A8b674216C07fecb783F64F0cb19e7,63571395263759669611420311024.876960689758512324,1621436782,0x11b1F2b752A8b674216C07fecb783F64F0cb19e7
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,12465539,220,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x2e67cbcde46efb82c6caf78e1d401d6b875c5c615c9f810b5b09e2c769b94d09,379,3e-18,945795500,5698528796082400876712058950180.362525076520876935,10292,0x141fBc391D4dE66C34aCa34018260B22C1762e06,0x11b1F2b752A8b674216C07fecb783F64F0cb19e7,5698528796082400876712058950.180362525076520876,1621436819,0x11b1F2b752A8b674216C07fecb783F64F0cb19e7
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,12465540,285,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x0ac9bcc71f678de597db23e8e4bbf09c7f9f799f340fc71da503b68f64997717,350,4e-18,945795500,34727117346359985170913855949235.045825913337790816,59394.879686612745,0x1a4B90475570c140Ae77b8D304E7b835440017a0,0x11b1F2b752A8b674216C07fecb783F64F0cb19e7,34727117346359985170913855949.23504582591333779,1621436827,0x11b1F2b752A8b674216C07fecb783F64F0cb19e7
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,12468698,142,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x01d7b6eef9d178279a25bedd48b97b807cf7127b32ac0953171b7a29f841afc4,265,5e-18,922219549.68,8034463433969840414112324746165.597692636018593434,14707.267479083252,0x3575BfFCf012Eaf9f9318279c5dB837C40023081,0x11b1F2b752A8b674216C07fecb783F64F0cb19e7,8034463433969840414112324746.165597692636018593,1621479929,0x11b1F2b752A8b674216C07fecb783F64F0cb19e7
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,12492091,38,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xd53e89f1c82c06a0c882a535cef9bce4f90be6d68b19a7ef8d9d26181b38c68a,113,6e-18,628438783.7,5652771467151910801081487999939.761927419751623259,15305.699968973518,0xE4EC21ab2A33C66bB58cDbA19a3C80e0a9596B01,0xd2C1b9B2EdD04F03cD00B957fE04C5f4D9Fbb88f,5652771467151910801081487999.939761927419751623,1621793169,0xd2C1b9B2EdD04F03cD00B957fE04C5f4D9Fbb88f
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,12684168,112,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xcc5c39f33d857c3d8e13d4a3df159211fa14f7dd38b3c783abb50d376122c491,162,7e-18,595808320.77,7163908692030776038365150146788.956184258441424008,19950.91694313824,0x131D5B0AC45C4bAbDeBdD9c4b80581f72c59179b,0xd2C1b9B2EdD04F03cD00B957fE04C5f4D9Fbb88f,307163908692030776038365150146.788956184258441424,1624366990,0xd2C1b9B2EdD04F03cD00B957fE04C5f4D9Fbb88f
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13409617,0,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x4dcb018a9e92f0a68e52a0ac9e0064ea1a2bbdba6a7625f915b8e511deffea14,7,8e-18,896209626,711942207681178470100782852949391.486361913870882444,1730414.2126349183,0x111B4c21c8EDBe60a0223Fa83F0aA25b3BDF8b65,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,1011942207681178470100782852949.391486361913870882,1634122810,0xB70CB7680201e19683ecdd3f4926B17BcD48D5D1
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13462368,2,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x5782090d4a8e0c17c2b490ae147596691af8a1f8a34954293d3c03b48c6f6eb2,6,9e-18,916917300,12986954516822392797674638990908.089355862011628816,47491.36784906135,0xfA9Ae2c5617DcF796B70257806F4F96C910f1d8c,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,312986954516822392797674638990.908089355862011628,1634837334,0xB70CB7680201e19683ecdd3f4926B17BcD48D5D1
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13463293,1,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xb3b099a4b71322bd3ef00179c26ad6ab73e1c8cf2f0fe8bdfe39b7f9f3d1c36d,11,1e-17,906283074.32,5177912018131005008213815803099.533304529703847128,19378.423,0xA7f7F773012aEF2D8b19CF99Cd2B75C1Ec62297a,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,305177912018131005008213815803.099533304529703847,1634850080,0x1121e7f863CdeCc045c1c13aBf4F20B3dd0c658a
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13464835,0,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xcb684f45fcd6b2dd199380b8c155b48196e7f22a1d0813c071b8c5ffe3ea6e22,6,1.1e-17,905325252,3299645602407230331673022845551.911770102055517696,12508,0x224D5100e5138453648Ee4F295782e8376d0ED9A,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,303299645602407230331673022845.551911770102055517,1634870033,0x55F8755D9b04F2995733949a03fD260841E1C75d
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13643464,2,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x754e1eb0f6d824fd4d515f3027bb9b80688eb086dabea64d0ea4df867ce511bc,6,1.2e-17,1264837661.165,5082320311266925873042968682362.434538459381160717,29622.84318177653,0x093Fd7Ab15BAC7b03cAE1c34Da5e829554740b98,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,305082320311266925873042968682.36243453845938116,1637294666,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13669381,2,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xb3cd44166ca8bd896b9a2d5ab24b99fcdb7982c35d2059a1c3d9bebff72e6740,6,1.3e-17,1367984410,21190343850096813471322303216.11169889505191608,172,0x42Fd4d4371004995407B38B60133a3F4D934cc0D,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,300021190343850096813471322303.216111698895051916,1637650792,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13669759,9,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xa3b164502517bb98e3f4e85d26626bd1f4ad50dc5b0fe1604c45739394ff7655,39,1.4e-17,1367984410,770504388354887783875014140073006.13304280793735528,6392000.491,0x0Ee7308329061bca453084626ad9A1c17e28fFbB,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,1070504388354887783875014140073.006133042807937355,1637655388,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13670285,8,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x6c2b73ed8734db7096a01a901ffc31ee3ca8d5eb65b4afd9526331c206df5228,70,1.5e-17,1359719669.7499998,1430408146491172256924389493821.41182230847076024,12281.511198051916,0xa628E261A2f41Af2E9b050c00c9E69ca232c4b6C,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,301430408146491172256924389493.82141182230847076,1637662844,0x1121e7f863CdeCc045c1c13aBf4F20B3dd0c658a
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13670287,31,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xbbd6b168a91a6124a9b4fedac5c940e2699aea8be66d563d6811bf14170e44f5,69,1.6e-17,1359719669.7499998,106428316789085114443068271375.896732646024893216,918.11273288,0x0f5477440ca87352574cFf60d5334af2191AD979,0xF89e33835E0Eb0e09666030695B674cDEF466e53,300106428316789085114443068271.375896732646024893,1637662853,0xF89e33835E0Eb0e09666030695B674cDEF466e53
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13670452,66,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xb43749995aec1fdd2586ccef0ced354b166164606b2d20c25016eb3c8cc5e9ca,51,1.7e-17,1329025227.53,42381084907708341205764559335.669742484899114,373.026,0x80722aD73b9A1ab7e68A96C54E23e44b59591465,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,300042381084907708341205764559.335669742484899114,1637665202,0x1121e7f863CdeCc045c1c13aBf4F20B3dd0c658a
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13670462,5,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xab3027f4ba5373da8ab768daedef8e604f356343dcc5b27ae55912a7e7631b82,31,1.8e-17,1329025227.53,74169311299542265174577734256.830762487538506832,659.8575892352954,0x3F4626B77d6c44dD2e7DC1a29734C31172ba3f10,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,300074169311299542265174577734.256830762487538506,1637665351,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13670481,5,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xf6c8f58c7fad10e42e029ccdba7b7e2829a88b57a85d7a9262e59719ae860ff9,25,1.9e-17,1329025227.53,54047734483512482328321916700.509877746083637584,483.6,0x42F954E3333B3983A67d62bC2903C940Ef43a989,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,300054047734483512482328321916.700509877746083637,1637665589,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13670630,0,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x23fb9be0cb3c63c6f68f165043248a488eaab140ee92237391f2fa3dad7bd83d,6,2e-17,1329025227.53,24369916569849601414951852743.077065644333079216,220,0x0Fc7DD8aB7B06ccFA141B2922f88E13DF2a8D423,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,300024369916569849601414951852.743077065644333079,1637667665,0x55F8755D9b04F2995733949a03fD260841E1C75d
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13670845,4,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x5e0e4121624fdafe250c92f383743a0cf5ae196ee5f843f3a5f484b415a70450,15,2.1e-17,1329025227.53,21536424766567735817502328167.95500042262773024,197.02758326,0x52746a44f92d8Fda0Fc5582CDb80b7F34BE9B0aE,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,300021536424766567735817502328.16795500042262773,1637670624,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13670970,16,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x3055f392f0bf8545e65447f351609359dc02169131f1187bf0deabdf1b2d555b,40,2.2e-17,1329025227.53,22269885917539995633306237495.069636142908095536,205.1725289365634,0x51Df4ffA7fE39Fd503b36D34201764854f2Dd95f,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,300022269885917539995633306237.495069636142908095,1637672246,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13671357,103,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x025035e0b22a7d16608f4f66b70bae058e5a4d336cb831d359696af71ac6d77d,24,2.3e-17,1329025227.53,21233614263468957058478283939.641863298686210224,200,0x39a93368da48fDd96213AeFab443c39B9B2e5fF9,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,300021233614263468957058478283.93964186329868621,1637677417,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13671391,11,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xe3faaae4f49c35d965d2744600e388d6af6bc88d7a77544e0e0c5e6c32e4275f,32,2.4e-17,1329025227.53,21193689492614792894339062701.182277759394016384,200,0xd14CD11f88B7BEC6D2BF21E39B91283B3FD4e9a4,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,300021193689492614792894339062.701182277759394016,1637677839,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13671395,2,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x8ee19b85bef837cff62a1f941a530a756acf17d0be7f2d69a57ea40fe5bd3bae,11,2.5e-17,1329025227.53,21191231799869218621462317197.06636099589735608,200,0x084bc511C8Ebf9Ae14641A7b46B668f4aa4C2DBE,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,300021191231799869218621462317.197066360995897356,1637677938,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13671421,6,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x50c11afe45629b3755408ae5aaebe30da3c67a764c57631f8eda38365c69cbd3,31,2.6e-17,1329025227.53,529758596252420336761442543086.73243245220832408,5000,0x5cE101b1d5BE16cE943558Fa82162366CE1E3e62,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,300529758596252420336761442543.086732432452208324,1637678385,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13671425,3,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xd697d01ae109bff7c5fb1932da9fdbf6650e01c41e35c7c187c5119522d8c02e,19,2.7e-17,1329025227.53,21190343850096813471322303216.11169889505191608,200,0xC600e5d6bB35BA66cA6f9b398458bFCd126f2Cdf,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,300021190343850096813471322303.216111698895051916,1637678440,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13672989,4,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x6cd7da774e77a570a2a516f8cd9d79fdad45e383b08332d2124172cbee8cdf29,37,2.8e-17,1329025227.53,4253184196814155962394299715078.920309347995088352,43802,0xF1a5AFA0c1230E3C8a178DDc57AF92DbC42f560E,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,304253184196814155962394299715.078920309347995088,1637699825,0x1121e7f863CdeCc045c1c13aBf4F20B3dd0c658a
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13674778,6,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x9aa34ff334d8fad756dc4e8185a1f1b00080e1a52ae20fe8067793d873edcac9,34,2.9e-17,1340503172.645,70987651897824325127038400008.8189378050660808,793.5993086816612,0x88fC75CfA21e4D50e6569432daD4270352aa831a,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,300070987651897824325127038400.00881893780506608,1637723803,0x55F8755D9b04F2995733949a03fD260841E1C75d
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13675787,13,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x39abcab876cfe21b789408a0582a5576e6a884759d44cf9526f9368f850a70a6,33,3e-17,1340503172.645,4767827366271783030852982887780.59189206987491672,55838.85,0x135c43cd6fC61a4AcF9791901D272738e4Bd64CE,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,304767827366271783030852982887.780591892069874916,1637737224,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13681604,8,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x7af7c16f8879c3c00c228ecfc0ae1f4947a6e5a5500c678a2045ad221e22507f,8,3.1e-17,1375487170.2,665508097609533936162207054936.761691176831707808,9649.913513111314,0x015dCdA6D4cc01c5484786DDA25022d5806128eD,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,300665508097609533936162207054.936761691176831707,1637817120,0x55F8755D9b04F2995733949a03fD260841E1C75d
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13682218,4,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x29a92dabb804d46510fd5f731c60a3b8f832ce80feb9caf184366c2c3f1aa18a,15,3.2e-17,1375487170.2,53025759771222752294758379645.161841582278611664,786.7036270194221,0x0262ea4E31780ca40b1e1744927B1063561Be7ab,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,300053025759771222752294758379.645161841582278611,1637825831,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13683438,3,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x93c4985d94a3b0dc2e4cf6007ca7b1530b10d1363a799b3ee6c873620e70e878,19,3.3e-17,1375487170.2,25812758628896519261961479052.599207224570319392,400,0xF0B9B2da20d10885B5cbC73822C62F63d293d25b,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,300025812758628896519261961479.052599207224570319,1637842927,0x1121e7f863CdeCc045c1c13aBf4F20B3dd0c658a
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13683462,5,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x54cd189bd10a24852b01af795de1a49a8f0e45f3b2840518fa508327d2e1af1b,33,3.4e-17,1375487170.2,32233395793461663218573796566.659998111670605696,499.92209013343336,0x56E8258cF9b526D10F4519462293B94d6AE4895a,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,300032233395793461663218573796.566659998111670605,1637843261,0x55F8755D9b04F2995733949a03fD260841E1C75d
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13684339,16,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x8f0e53e2547f1e238c9749f44430772832e74614f3333e8df95623543c7259ca,77,3.5e-17,1375487170.2,234749430890820843203793832326.50341523846721384,3747.0852186438697,0x8b2a939781Bf74104BEd8955Ece340550230DE41,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,300234749430890820843203793832.326503415238467213,1637855077,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13688148,34,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xb8c578e1dc859b426bf822457cd011d6c5e27c3743571ee7f6637a7f07938105,20,3.6e-17,1395272005.4,124009832198707794666764349364.105973557576048544,2200,0xDE6e850fD92e2786966Df7155aa718dfd6344664,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,300124009832198707794666764349.364105973557576048,1637907602,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13690196,2,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xb715a724419b35a5191645151956d975e10e7b59f6a8b05bc7e3118da2a410b6,6,3.7e-17,1395272005.4,53159119637995831737454809629.156453307970686624,1000,0x93090bCD9A2edB689c1A262a49cdaE39cb3293Aa,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,300053159119637995831737454809.629156453307970686,1637935750,0xD9bebDdACFf6292E7A664DC9679092b2a4307628
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13713306,561,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x7625311236ca86be4e6a8ff65bbc38ef044d21afd92d0acc11a031b941e6db89,556,3.8e-17,2070156145.98,98282587141656786096903094991.62267025744912928,2026,0x40a247a91f7001eb29150D181AB8aA030d4615B4,0x4Cd62db8E2D78Db8138E4d6E0d65cf76ff2A3b85,300098282587141656786096903094.991622670257449129,1638254027,0x4Cd62db8E2D78Db8138E4d6E0d65cf76ff2A3b85
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13714375,228,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x195c93f9f211325363c7cdf2a13936640c27e4282f730f08b0892099cce4199a,422,3.9e-17,1933800516.7,31721351955776105071857268276.233136830489282592,714.4856971678513,0x4D10EC0a1C79c603AbB95dFbDb00c34f17d36B46,0x4Cd62db8E2D78Db8138E4d6E0d65cf76ff2A3b85,300031721351955776105071857268.276233136830489282,1638269907,0x4Cd62db8E2D78Db8138E4d6E0d65cf76ff2A3b85
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13714375,228,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0x195c93f9f211325363c7cdf2a13936640c27e4282f730f08b0892099cce4199a,427,4e-17,1933800516.7,21548613739640195424714365821.130876097451265888,489.9415085822201,0x2f69771dfCDaFd0F037A2C897e2762C88d953850,0x4Cd62db8E2D78Db8138E4d6E0d65cf76ff2A3b85,300021548613739640195424714365.821130876097451265,1638269907,0x4Cd62db8E2D78Db8138E4d6E0d65cf76ff2A3b85
0x4241542d41000000000000000000000000000000000000000000000000000000,BAT,13738573,192,0x3D22e6f643e2F4c563fD9db22b229Cbb0Cd570fb,0xbc3252646900ff2f149fbd61448085bd06918f846b389c24bb874931aaafcd04,183,4.1e-17,1809665118.5599997,36030699580109137304431354363.745168417307314848,1225.507739,0x2977644E55e29e342413FB54021F03b3690342B4,0x4Cd62db8E2D78Db8138E4d6E0d65cf76ff2A3b85,300036030699580109137304431354.363745168417307314,1638603842,0x4Cd62db8E2D78Db8138E4d6E0d65cf76ff2A3b85
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,12382245,251,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x8f2adb21b32ad1cf51ef9d989ae301577aa446216d75916506c6c0f0e7e6f80d,191,1e-18,73949915000000,5762265500000000000000226644341.347969771127384484,0.133,0x83302BEa56A2D09e4671dDA6010c8a68327c9A35,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40,5762265500000000000000226644.341347969771127384,1620324335,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,12415853,186,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x36430aaf3782baee79b65682b380f214656e36737afe493b0d13106f3c04b9e4,144,2e-18,73707816000000,5723559980423562209909006607218.984440502854890568,0.134,0xf66a75aa3ddf827Aa2B34Da275079962206Ee1A4,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40,5723559980423562209909006607.21898444050285489,1620772532,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,12422775,12,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x542fc4277f6107136da0bac8ea3d52d8ab56759dcdebcdbfdb6ec1f5c03d64fd,33,3e-18,68411850000000,315158091897145086128222852092570.302026388261253057,7.81989,0x02b17F5e759bCc7B8e8bc564488b0C882049352E,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40,315158091897145086128222852092.570302026388261253,1620865562,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,12422933,308,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x66bc7b0754b3b5d58ee7936fad53b961efc90958863a599f37103b9820679829,255,4e-18,63883833000000,2783440246247287081215516601478731.310547781813333259,70.78172326,0xCcD9c4752ed4282ed12B9480b9e8b5e7F466dbF3,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40,2783440246247287081215516601478.731310547781813333,1620867730,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,12422935,130,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x03ca354dc70b1fb8b505c9aa8b89136ddbadaeefbba22ae94236adf311b7dd24,74,5e-18,63883833000000,57582060626802000133969037089656.513255205572278624,1.5473658,0x448770243bCF1ae0ec363c7EBe0620fDC206b753,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40,57582060626802000133969037089.656513255205572278,1620867751,0x19742bDD5257604aCacd427f8bE1a9d4fc9e4e40
