event_ilk,event_symb,blockNumber,transactionIndex,address,transactionHash,logIndex,event_id,event_max,event_price,event_owe,event_tab,event_lot,event_usr,timestamp,from
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14760046,19,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x0a94a818bc56562e9bbe929b116f4209225b06d96d8389b91f6aa9f1793832e7,68,5.3e-16,1806325165130.6409,1806325165130.6409,17066347250569467390325295394040.484055024627299472,0,2.30258352184156,0x394d89858E096De1aAbd8529BcFe8c0Ff19304bC,1652344180,0x7Ed42c3C85871b33f4D7495b8826C3483F217CC2
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14760052,13,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x15238a1e6bce1a8329f92e5c4b884efcd30364c8cc55da2b508b617c2c63da9a,89,5.27e-16,1788261913479.3345,1788261913479.3345,17387195889008271289155627076537.373442877143678649,0,2.277041770028615,0xFda6045D5b6A8CB48a57AD552f16Fc21B0148392,1652344268,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14760057,1,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf841c19cdf0b5265acbc4361e2c79b0acc92d2515ad67806106276fdc012ac1c,18,5.26e-16,1770379294344.541,1770379294344.541,18917917739914058933996010106922.728077400888538664,0,2.3142007476323534,0xbf5aB508c27E3894622A690C1D643b00d2641b22,1652344350,0x7Ed42c3C85871b33f4D7495b8826C3483F217CC2
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14760063,1,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x60033b605c9f8c6b6bf741a2ffc12a0375b6d77efa6dcfcac4c93e2aa346783e,37,5.31e-16,1752675501401.0957,1752675501401.0957,11486253723145455615619674996923.475604121774243059,0,1.446445897165049,0x15b544cCF0137f0049bC3f8074451dAc8C156f52,1652344464,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14760068,24,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x67fce6fbf2cf4338ecb4499ce4c5454a8ed5164628fa55e7f8da9724de082492,135,5.25e-16,1752675501401.0957,1752675501401.0957,18927092193246924565751043657464.757344717864436899,0,2.201028839556134,0x9854548600FFC4521E78599378DEd4a293D37C81,1652344490,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14760071,7,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xe3223c705faace35b85c41c04b7bf7c2e900fa894c5d7756fb1d0aea829f16d6,72,5.29e-16,1735148746387.0847,1735148746387.0847,17173693276667791367270861040198.336860596215449375,0,1.9046886169533994,0xB1E42fa3573E5E02D346D09429007cC76b9d2b9a,1652344558,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14760082,11,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x768fb25e3892ad605b63bdb7b33f4ec281fc1b0361b1300db81d0f882e0dec02,126,5.28e-16,1700619286333.9817,1700619286333.9817,17212863266818493310136871439258.350833968463985052,0,1.875382897336029,0xF6c0A08Cc4cB639267CA8B688d34fFa54c87C2F8,1652344728,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14760088,6,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x3ba2a4721729d5dc3856a06bff85ea216087cc023babdc88a14615e3d41d6390,53,5.32e-16,1683613093470.6418,1683613093470.6418,11479667646192382337842626168779.877750964174872901,0,1.1815286476966569,0xde6b2fE37Cb4B523bA89Ba51E612852A6f7b17b7,1652344790,0x7Ed42c3C85871b33f4D7495b8826C3483F217CC2
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14760095,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x444e0ee213cf765b35c8564e8319a71b096821f2e7f6c41148fa9683b6efe2b7,16,5.33e-16,1770379294344.541,1770379294344.541,63514253524164043541537519124762.327221927980348696,0,7.7818596845172205,0xA068C2D1a2B041E1611c971783B3ce865bDA4B65,1652344868,0x48905Ceb928C740E09BFDB1329Bf7AeBB88094b7
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14760106,3,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xffed7fe13f021aea87aaa83d1a5df1548d60a5497f25c8db2f0a229788f79aee,36,5.34e-16,1806325165130.6409,1806325165130.6409,48231107789794092370583112228558.605294063398902573,0,6.397156192936216,0x4f4d84064cfD8F84316C0c28030883C57e453767,1652345019,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14760293,22,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x82dcd0e8d496d1cf8c782a4db55fe026c9c12e45615ce072458c21688d868408,36,5.35e-16,1843000882696.297,1843000882696.297,20769694833344477798558328467999.858984353307304021,0,2.816520994570139,0xd6bb81C3b830aC845f3bE23A384077C084BE10F7,1652347535,0xfDc7F6Fe18482677b544F114ee57582Ae4D37A0A
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14760318,82,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x6a3c07e1f697e19fb06acdf3438dca66aa28fbc6f21c10141003cf3b4c61fbcc,148,5.37e-16,1844422675442.5107,1844422675442.5107,17628564079153064724851566848689.374280067126354124,0,2.3159330681551995,0xb671AA6ba13D8D27FEB7e0c0F9f3347C994198f0,1652347844,0x045bF24164B9Dd5949bCD780f679FB60EffE7637
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14760318,83,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x5c945595d2b79ae234dcb8a3c1e20dd0178ec4e48c459168a3109a31f96132bf,153,5.36e-16,1844422675442.5107,1844422675442.5107,36698839192204077371943276968287.218847991564385087,0,4.856750296755157,0xF8480fD61974d5cfA746EBf8317671B77E8c50ed,1652347844,0xfDc7F6Fe18482677b544F114ee57582Ae4D37A0A
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14763156,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x1cbc3bba25dccb41d9c3df45c3031bd8c360382c593108f4f92493c7eb1766f6,17,5.38e-16,10000000000000000.0,1914928685904.1038,51504795594670545551279969222245.066767255271190494,0,6.909027643286412,0x27cf02E7b013725aE3f273417f1b143278A1B248,1652387308,0x64A52b6c34FaADEFb007F5F050B469747624d8cf
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14763951,1,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x558eb96a31dc86269ac866719965372d0b496caa3a2f06cf45529b0ff6bb1b06,19,5.39e-16,1913266481623.198,1913266481623.198,21096891871530174600144875369395.368275439727948279,0,3.3799665649380857,0x3FA1E305B579CDA15499C3D7771042633A5F43Ab,1652397887,0x48905Ceb928C740E09BFDB1329Bf7AeBB88094b7
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14847453,5,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x25b0aae9efe1ddfde5ca23d16ab45d974ad8edbaf83341f81522f165549f363a,38,5.4e-16,1814633116811.9314,1814633116811.9314,17197677027123106870108370764325.025744544837213718,0,2.111156155673931,0x8265DCDa1E8DDC6E0DE4D6cd9fB2e060e9D3478e,1653560964,0x49e5fa61fcB54F1D51042070D38C50c1E6308A3E
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14847456,1,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x5604366fd0eff51dd1f08a299900d7713b146d643877f46aea9ee9d84cfd67ba,20,5.42e-16,1814633116811.9314,1814633116811.9314,17693745026506361565675518843379.460977131482413828,0,2.4803551612817762,0xa56390A72B8fA61FA8b01F3Feb8bfC822B804785,1653560997,0x49e5fa61fcB54F1D51042070D38C50c1E6308A3E
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14847460,213,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x7384cc2159323a5f4181324805ecf92624aa2f16e7ac7241657a3ff00cf3884d,259,5.41e-16,1814633116811.9314,1814633116811.9314,21373732534256721189649005551031.221505470344001,0,3.151457915522053,0x3eA304583B38D857B46527e0611e816CBD291978,1653561025,0x008Ca3a9C52e0F0d9Ee94d310D20d67399d44f6C
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14848716,28,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x5863df419000866ed010977ded17e594b264cdf7b0271ec9495c16c5d5c849dd,43,5.43e-16,1833381214973.3997,1833381214973.3997,17431839589815188627669956315469.080219714181322123,0,2.8302233703308244,0xF78dF54D3FFD391891dd7611ef810fC51FcbFE65,1653578774,0x045bF24164B9Dd5949bCD780f679FB60EffE7637
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14851834,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x9ffefbdbaad08e73afe8a4c1cdb5a4effd86f726078e393e8f53aab87e53fac9,17,5.46e-16,10000000000000000.0,1767864821847.8809,344312133007931659844671653238746.099482856933562432,0,52.34203504555679,0x690eECb1991Ae274e9CD526D8E07e22e3710af49,1653622045,0x64A52b6c34FaADEFb007F5F050B469747624d8cf
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14851843,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x1f29fcb795d8a1c38b75c0ddaad2da774e6afd6cf1a2ab2ebc5d9b95274fad6f,17,5.44e-16,10000000000000000.0,1750186173629.402,44129130509351962209017920239752.161823205177470883,0,6.245824157267977,0x20ae549a54f6724dcB6DfECe7c3e589889B79276,1653622145,0x64A52b6c34FaADEFb007F5F050B469747624d8cf
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14851846,27,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xc3f1650a398fa86e049453fd6e621a20c9a23078cf8bb596a00c498bd36edc66,60,5.45e-16,1750186173629.402,1750186173629.402,17901084597530605185071153560130.911101286051968264,0,2.7391037020530105,0x413554D7D9C10183Eea221D556Fae52891427299,1653622168,0x008Ca3a9C52e0F0d9Ee94d310D20d67399d44f6C
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14851847,4,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x8bdb69f8bc2a010a13b25aa9fee1c036ccad145433fe2b25e1520a4a5272e08a,45,5.49e-16,10000000000000000.0,1750186173629.402,41302779291761469814922407774162.466981159923189823,0,6.400922419521274,0x75858259daa3b29110EF669049c10Ce53E0ACaf6,1653622178,0x64A52b6c34FaADEFb007F5F050B469747624d8cf
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14851847,83,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x75ae2af0989309bf1d300ff254b1233b4bdc38eb3db50e6b26a0531c235af9f8,186,5.47e-16,1750186173629.402,1750186173629.402,11546769891459916092112414375720.714560889114575475,0,1.7025476458226678,0x5Bf9aeF7C2128aa6D37d9e96575197Bf32fC61a5,1653622178,0x008Ca3a9C52e0F0d9Ee94d310D20d67399d44f6C
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14851848,67,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x8fb77ff5ec2e1f7090f43399f077934457093f6615d3b1e65198cdf572b8f978,129,5.48e-16,1750186173629.402,1750186173629.402,36878376610923131419620340067833.721219919105363702,0,5.508883585882994,0x3AAfe853d5198df99A920871330215E6ec0aF027,1653622203,0x008Ca3a9C52e0F0d9Ee94d310D20d67399d44f6C
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14851849,69,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x2759a7ca18e3b5e8de5d8df9e9043e924312c91be73cd197d354e6c19d06b46b,197,5.5e-16,1750186173629.402,1732684311893.1082,17942717659627505465239142355271.10936811476511714,0,2.622907017127626,0xDA4355d50Cc0B95f7E214af75FC1e02818F2DCd4,1653622233,0x008Ca3a9C52e0F0d9Ee94d310D20d67399d44f6C
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14851849,70,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x627dfe5f2a5363711907c10a596bedd85d88abff9ff71899ec791ab10ff5b396,215,5.51e-16,1750186173629.402,1732684311893.1082,13785460615874666165387924351557.079939660274621028,0,1.8778705878205517,0xd3415c977d649e73083eFdA8acF6cabDD3530e65,1653622233,0x008Ca3a9C52e0F0d9Ee94d310D20d67399d44f6C
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14852615,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf4f6465a4a9467145d2d2a8af7156f8b846ac8cffaa2f4f0294ff11474e0ded5,4,5.52e-16,1719096431208.362,1719096431208.362,27490724149621920633735327973953.360915341763178706,0,4.008620080550954,0x5D2bb793E463F2BC98fa322A70059f5Bd5B1B13B,1653633048,0x045bF24164B9Dd5949bCD780f679FB60EffE7637
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14852615,32,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x79110c175195b4bb73c12c2e71b93af3603c001d36034b40a8d08a13da8cd5ae,44,5.53e-16,1719096431208.362,1719096431208.362,17075107394068056903342923739759.940536773933824454,0,2.5173940774422574,0x6ad7b84C4c2dcd9eB7Deb4B19ea75e9267c05903,1653633048,0xfDc7F6Fe18482677b544F114ee57582Ae4D37A0A
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14856188,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xa8737a70b4ac00f6fc6e8492994ce80f630d5517593cfc6ba8375ff89f0dd42f,17,5.54e-16,10000000000000000.0,1743870763154.3474,125785113159856106244616465528756.136086661195927106,0,20.870163421781584,0x687b38eB6519C9CB24A0b63ed57457746BE98137,1653683162,0x64A52b6c34FaADEFb007F5F050B469747624d8cf
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14856188,8,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xe5581f3f9a19f702faad1ba29bb3cc0651865861a9881a30300069d5aa80f59e,84,5.57e-16,1743870763154.3474,1743870763154.3474,17907872770607933803652050969448.872327293109357278,0,3.012440157421273,0xFE5Eb4Fe06A669DC632122856FE65ea43348Fb1F,1653683162,0xa49804725FBd8dA1bA52fd02f3C79A8CfCd70dFf
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14856188,9,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x9c2ae2cab536844345c90414526a1dbc72134636b67a19ddbfa24f1d3d20bfcf,89,5.55e-16,1743870763154.3474,1743870763154.3474,97712414502792962450422180031260.259818124794465256,0,16.06808721877483,0x3a293Ce8C4E3c3A18865F68e8Bf40Db10aD33452,1653683162,0x045bF24164B9Dd5949bCD780f679FB60EffE7637
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14856188,10,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x8c70ac6f24ccc975e0a66dd69012387cff8d51cf099bbcf0728cf8f3371957ba,94,5.56e-16,1743870763154.3474,1743870763154.3474,20977895948443692278644381115639.173958588342471524,0,3.470498507298519,0x3a936D94B0A9b81f1cBcD71cc1E172c31438d3D7,1653683162,0x5C69eb3eFcA25e5f646f7f359E6350A77b9BE305
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14939944,49,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xcf58bea4cafe02455c2c95c0ce068acc7d17960f52dc6c295fb6a94f0d65199c,21,5.58e-16,10000000000000000.0,1665724484051.8054,65547131966805688346844463127486.903078272892056098,0,9.449492025441621,0xA343597588A6B0b89F223761b34e8e59d26C7CA3,1654885718,0x64A52b6c34FaADEFb007F5F050B469747624d8cf
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14939945,6,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x115fb6ce676bce017453ac1f5b9e02b8cc69658c7be40838fd37a2814d04deb7,9,5.6e-16,1665724484051.8054,1665724484051.8054,11451479127262283313322465244042.353782137928175217,0,1.8652261482000685,0x938f28EE424776c5fa936028764791B3a6e5DB06,1654885729,0x045bF24164B9Dd5949bCD780f679FB60EffE7637
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14939945,9,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x74d1cf7394aeaee4884e4f6428b8642845692f786170a18e2feb2fd6f161380b,24,5.59e-16,1665724484051.8054,1665724484051.8054,17453965651333116395019490830864.199316800728481148,0,2.5744215251028444,0x6fC5802B220776344d171026198A1fa28Beb72a5,1654885729,0xfDc7F6Fe18482677b544F114ee57582Ae4D37A0A
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14940891,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x0bcf9d52094d5771d1c81a98bcbac9efc055756f40bcae9c888593368e8ba274,4,5.63e-16,1661590336258.132,1661590336258.132,48788916938490528356207716517501.111918005826898828,0,7.893861608490904,0xA1Ab3522B9EceD433E5CDCBaEc11259eD10e5DcE,1654900159,0xEE17C9e5BE6fB3c22787380C3f86a2f6C1977F57
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14940891,1,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x899ed85ae648ab41284039d78c47174c494ee0a3f738eb03c30a4b12c14eba69,9,5.61e-16,1661590336258.132,1661590336258.132,18529054684732737367025763868499.086403676199083145,0,3.011376853662972,0x145203157915498d2a3E557622bbaC8fb5b465e9,1654900159,0x79636263EE08003350E0af73f625806B13bEf075
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14940891,3,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xa5b5e6e92bf58f65bbbbf9aae036330783313d031cd48c84d3c77e8ff9ec6dce,19,5.62e-16,1661590336258.132,1661590336258.132,7396443878623055518507755360824.946101055212973012,0,1.198575531993224,0x48898201D998B013Bb2f00c10b3eF2B2cC2b7d6F,1654900159,0x919eF9d63Dce0F1236613c594Bb932c2354840aE
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14941601,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xc3a2da97904653a82519f9758810e2dbde50a8fcedd696be9d1e4a9cbd1756c1,17,5.64e-16,10000000000000000.0,1661073055128.767,544050465097414505149669556327666.492699942475008636,0,92.47047719087857,0x01Cb57063D79B669950739496b465CB526Bce1F3,1654910844,0x64A52b6c34FaADEFb007F5F050B469747624d8cf
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14941602,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xca3d721c9efd75c52cbe387799834e8a2c7ecc82dc13ba7ea5665a45e7ef77b5,4,5.65e-16,1661073055128.767,1661073055128.767,115861596820613620627918342934997.480028799323991061,0,19.24894572645272,0xf74662aBCDc4277fe9C1E078D7B39a0e05f8D1EA,1654910863,0xa49804725FBd8dA1bA52fd02f3C79A8CfCd70dFf
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14941602,2,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x4d50edb52338c20375e8c01ee44eac14afd156071f79e403738a2c4b7532d4dc,12,5.66e-16,1661073055128.767,1661073055128.767,76809227251775661650354441688435.360178651308424686,0,13.077506674636574,0x58e092a5CB982643656259eb3EaB104495D6d93F,1654910863,0x5C69eb3eFcA25e5f646f7f359E6350A77b9BE305
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14943772,64,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xfc1d44a05c59bb605edd05445eac729713961d39154b0f7ae947b24bcf813ad5,70,5.73e-16,1592278324720.0364,1592278324720.0364,18652454404854224153016902690659.35436420958530573,0,2.735682147853261,0xEa75b066118fE8E04217879a7632d523C988fA8b,1654943408,0x4Efaf884B0F9B5261618F52d11BaA7E698a3546f
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14943772,66,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x621008ce061d8149b63a28f826d4efa34f652b3cb5ac30979da46bf72d9b6242,76,5.72e-16,1592278324720.0364,1592278324720.0364,19500319539091339186917438518793.581732344267126923,0,2.9208366388351115,0x189fcC58F8969942f0c30A374c4CBCc1EC430Ec6,1654943408,0x919eF9d63Dce0F1236613c594Bb932c2354840aE
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14943772,67,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xab70a6c1da35ae82c8768be4ba06286a324dd66e8a221685125c3364f7b12c9d,81,5.7e-16,1592278324720.0364,1592278324720.0364,28533453703960377528614341399596.571340818428459901,0,4.190109198888143,0x224353109E11622C6d2b63EFD2568B93dDd19dbd,1654943408,0xea4cc6FD14dd8d53F16fa4A86AD5fb4E25c9F556
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14943772,68,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xc91048bd715c9d0b2979e9ef11b90b887ecdb052dc62111e3841980f95ea5fef,86,5.67e-16,1592278324720.0364,1592278324720.0364,1246584778388220798755701454287461.109525278285537133,0,196.10623134469748,0x1A7E33AbEdA2eae0716B37bD140568ae8F872e2C,1654943408,0x045bF24164B9Dd5949bCD780f679FB60EffE7637
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14943772,75,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xbaeac2d1c93628f29cc1ed272d49dc2eaf86cf2bcb2a2827a9446dae9dc3e3c5,100,5.68e-16,1592278324720.0364,1592278324720.0364,174785752552520299050129113429387.975519902573859616,0,26.229145345395473,0x430e7c49fbfDf8103b1cAc540ecB76b4F0586B28,1654943408,0xa49804725FBd8dA1bA52fd02f3C79A8CfCd70dFf
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14943772,78,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xb8adf215ce9cb7744945f772ac8dfc50d7fe611832f0a1f564d2c0593a2943e5,105,5.69e-16,1592278324720.0364,1592278324720.0364,72244545536603144933950897925720.935801843812011194,0,11.628192562185633,0x8d4BD4a9e156B9025729Fa2bF6239C80F4124533,1654943408,0x5C69eb3eFcA25e5f646f7f359E6350A77b9BE305
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14943772,79,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x1d76b366441fa76f5db13ae2d839222ac06ddab805b1ebe95160ab8e40deb2e6,110,5.71e-16,1592278324720.0364,1592278324720.0364,20131563198792565804543707549798.390017302462678318,0,3.206756110881422,0x6C2ee479285a90A8d9c1f27BBCD5Cb5DE22bB1D1,1654943408,0xf168041fc1C22292AF049B037743BF3e97136B8E
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14944032,12,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x3753e6ba00b47a98835df08d7f149b5a2d2f62aba90e23eec9751702fdbabf56,54,5.74e-16,1562363443909.9727,1562363443909.9727,17094743963756676902012088244934.37075942422176692,0,2.6414076129076918,0xf4D2c2D0104b9576eEa1c5f8d62249CdD40A3EB3,1654947178,0xfDc7F6Fe18482677b544F114ee57582Ae4D37A0A
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14944496,147,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x37f3429787b30f42edee33ba8e471c5ad7e106900b01eb95dab6fcb1f38740fe,194,5.75e-16,1623755771228.5671,1623755771228.5671,100000000000000000120926466559.269494589759099191,475421906865802543824641249786504.952340946196960828,381.46247172999523,0x2A5Ee3381b462B968e963f0F0508DA6c6009948a,1654953845,0xa7888F85BD76deeF3Bd03d4DbCF57765a49883b3
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14944513,355,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x3f95a4fcffa97b69ecfc47b49f27b10338df607d3ddf42d11548f0df58b93151,577,5.75e-16,1559773315056.6343,1559773315056.6343,458471906865802543824210335460880.634621816357991752,16950000000000000000430914325624.317719129838969076,87.52751179695156,0x2A5Ee3381b462B968e963f0F0508DA6c6009948a,1654954181,0xa7888F85BD76deeF3Bd03d4DbCF57765a49883b3
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14944516,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x92d870482e3cadfd251286a6cb3c019a4764b31a0c4a921199cc6c1ff77a1f44,17,5.75e-16,1559773315056.6343,1544175581906.068,16950000000000000000430914325624.317719129838969076,0,76.55078078357961,0x2A5Ee3381b462B968e963f0F0508DA6c6009948a,1654954227,0x008Ca3a9C52e0F0d9Ee94d310D20d67399d44f6C
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14944518,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xfb93dc6f0e3412cee33f4338b47b8226ce8c8da80b3734b2052b1b2d76aa7e2d,17,5.76e-16,10000000000000000.0,1544175581906.068,294072956079245021869503859023912.879980827463983717,0,48.80989751097266,0x3625d59e0a09c54F8EDBE13bB837D24CfB902D8A,1654954230,0x64A52b6c34FaADEFb007F5F050B469747624d8cf
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14944518,24,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xc322fca365aa3fcc9caa9417cc292d241aae724aa05b62bb9bb166a0edd2e1ec,76,5.78e-16,1544175581906.068,1544175581906.068,122295566434037265698685076246535.176382717716891435,0,19.727038711499823,0xDF7316a4D2cee66432528F21103Eb9b3a9e10460,1654954230,0x008Ca3a9C52e0F0d9Ee94d310D20d67399d44f6C
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14944518,28,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x5250b2c769def17aec095f4ecf5a08933b246f8b4d44c89dfbdb6e325bb4eeeb,97,5.77e-16,1544175581906.068,1544175581906.068,228680517621090460091102639776305.357485474670813244,0,37.90769734953556,0xa2bB7B8B1F446eF85088027a54F41057fBcFA951,1654954230,0x008Ca3a9C52e0F0d9Ee94d310D20d67399d44f6C
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14944518,36,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x37429269a879d04f3e2f352140a28cd35135e4ac6749160cfe0d0cfd6b412f74,114,5.85e-16,1544175581906.068,1544175581906.068,15009313374842376910410224462612.862056251822691106,0,2.2800474565751867,0x46CB74a0270a799BC45fb808479A2cA4A2Acee50,1654954230,0xf168041fc1C22292AF049B037743BF3e97136B8E
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14944518,37,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xcb9e1cb65821ee4bc459bf6cdb57a47e73f8dd0df8a7bf59aa0bc576422bd887,119,5.87e-16,1544175581906.068,1544175581906.068,9024467526788563532513916717417.916433420046231605,0,1.4821535791624392,0x5F211Ef865192DB7527413b5b99C1402880c1fF1,1654954230,0xEE17C9e5BE6fB3c22787380C3f86a2f6C1977F57
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14944518,38,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x984b105ae5fd1c64bd5b5e87348798b5aa07a82506bcfed64fc1cc1af466a427,124,5.8e-16,1544175581906.068,1544175581906.068,19017696473841459793267858017726.448639623845643088,0,2.9723159937442696,0x077922006F8ace0EeF81A730B604B2c624D42Da8,1654954230,0x919eF9d63Dce0F1236613c594Bb932c2354840aE
